img1_path,img2_path,img1_breed,img2_breed,same_breed,label
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_187.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_47.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_106.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_78.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_84.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_49.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_105.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_134.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_187.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_86.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_154.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_130.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_8.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_128.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_55.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_165.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_93.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_97.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_79.jpg,(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_105.jpg,Bombay,Bombay,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_109.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_81.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_146.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_22.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_133.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_258.jpg,Ragdoll,Ragdoll,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_106.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_19.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_137.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_92.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_34.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_199.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_58.jpg,(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_153.jpg,British_Shorthair,British_Shorthair,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_166.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_119.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_60.jpg,(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_126.jpg,japanese_chin,japanese_chin,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_62.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_104.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_46.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_138.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_2.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_74.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_8.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_185.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_6.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_186.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_64.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_109.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_155.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_105.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_69.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_35.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_183.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_75.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_110.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_151.jpg,Sphynx,Sphynx,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_6.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_32.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_156.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_47.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_135.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_132.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_181.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_75.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_49.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_109.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_48.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_174.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_166.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_14.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_122.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_45.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_4.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_54.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_217.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_221.jpg,american_bulldog,american_bulldog,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_17.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_66.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_121.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_7.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_180.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_33.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_62.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_104.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_106.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_266.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_48.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_23.jpg,Sphynx,Sphynx,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_90.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_93.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_20.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_163.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_65.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_61.jpg,german_shorthaired,german_shorthaired,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_84.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_185.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_35.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_85.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_137.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_65.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_133.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_48.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_73.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_135.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_138.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_64.jpg,american_bulldog,american_bulldog,True,1
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_136.jpg,(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_97.jpg,British_Shorthair,British_Shorthair,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_155.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_122.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_46.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_269.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_108.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_46.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_55.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_1.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_39.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_119.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_26.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_132.jpg,american_bulldog,american_bulldog,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_32.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_115.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_24.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_51.jpg,Sphynx,Sphynx,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_1.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_126.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_122.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_67.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_63.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_156.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_157.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_10.jpg,german_shorthaired,german_shorthaired,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_100.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_124.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_199.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_135.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_143.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_28.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_133.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_4.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_87.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_14.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_100.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_46.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_125.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_166.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_47.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_205.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_178.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_37.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_183.jpg,(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_271.jpg,British_Shorthair,British_Shorthair,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_35.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_154.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_4.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_180.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_29.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_39.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_97.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_170.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_186.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_92.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_6.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_135.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_160.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_81.jpg,shiba_inu,shiba_inu,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_185.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_97.jpg,wheaten_terrier,wheaten_terrier,True,1
